item_id,brand,corner,category,price
P4320501019900,IBNY,어덜트,캐쥬얼,32000
P4208381210000,우바,타운,니트/단품,298000
P4238570026053,그림,진캐주얼,진캐주얼,40600
P4309141019900,피에르가르뎅,셔츠,셔츠,61000
P4130550001900,길마라인장갑(가르방),"우산,장갑",명품시즌,20000
P4101033000450,창조머플러,머플러,명품시즌,360000
P4508110050872,문화랑,팬시,문화용품,147000
P4206050113076,꼴레뽀이,캐릭터,캐릭터캐쥬얼,148000
P6300150015100,캠브리지,내셔날,정장,455000
P6300147015100,입생로랑,라이센스,정장,681000
P6311350019971,피에르가르뎅,내셔날,정장,40000
P6139130012530,프라다무역점,명품,수입명품,308000
P6139830010065,구찌현대무역점,명품,수입명품,-447000
P4502530042020,세광/풍년,주방용품,식기,61680
P4405230226053,루츠,스포츠캐주얼,진캐주얼,38500
P4409270126030,스포트리플레이,스포츠캐주얼,진캐주얼,61600
P4125780013080,알베르타페레티,수입부띠끄,로얄부띠끄,276000
P4132720007980,우고콘티,일반악세사리,장신구,189000
P4221310013072,오즈세컨,영캐주얼,트랜디 케쥬얼,128000
P6421820028401,우들스슈즈,미확인코너,(주)현스포츠아쌤,27000
P4116270203980,죠디,여성구두,여성구두,118000
P4106432005983,빈치스벤치,핸드백,핸드백,90000
P4226731113076,모리스커밍홈,캐릭터,캐릭터캐쥬얼,198000
P4504940939080,필립스,미확인코너,가전,107400
P4508140042174,미광훼미리,주방용품,식기,81080
P4203820410020,쁘렝땅,타운웨어,엘레강스캐쥬얼,2388000
P4121400003977,리사,행사슈즈,패션슈즈,59000
P4230570013075,이은희,타운,니트/단품,50000
P4405880025030,팬텀,골프(NB),골프,514500
P4533090046077,까사스틸레,수예,침구/수예,58000
P4101033000430,창조머플러,머플러,섬유,126000
P6300034019920,빨질레리,라이센스,정장,840000
P6311200019920,니노세루치,라이센스,정장,600000
P6311200019900,니노세루치,라이센스,정장,-600000
P6311240015100,바쏘,내셔널,정장,315000
P2800429613001,밀라노스토리  천호점지원,캐리어캐쥬얼,영캐릭터캐쥬얼,4000
P4413051029972,스피리스슈즈,스포츠슈즈,스포츠,59000
P4104883000430,서도머플러,머플러,섬유,59500
P4205415011000,비키,영캐쥬얼,영트랜디,98000
P4218941110000,쉬즈미스,엘레강스,엘레강스캐쥬얼,138000
P4222940011000,나프나프,영캐쥬얼,영트랜디,128000
P6322050015100,오스틴리드,라이센스,정장,656000
P4202163011272,96NY,영트랜드,영트렌디,128000
P4202206010030,모조,하이캐쥬얼,여성캐주얼,89600
P4512324040820,L&L크리스탈,크리스탈,식기,32800
P4532250050777,아트박스,팬시,문화용품,25000
P4554062050200,크로스,문구,문화용품,160000
P4244761011200,ENC,영트랜드,영트렌디,108000
P4505170042170,한길통상,TV.VTR,식기,7900
P4237170015080,라펠라,란제리,내의란제리,23000
P4208200014475,제임스딘.P,내의,내의란제리,26000
P4220242014420,ELLE,내의,내의란제리,31840
P4101010000176,AQ넥타이,넥타이,섬유잡화,20000
P4111550003983,오토,캐쥬얼구두,남여구두,65000
P4244761011274,ENC,영트랜드,영트렌디,-98000
P4502530042000,세광/풍년,주방용품,식기,17000
P4222470113076,지센,캐릭터,캐릭터캐쥬얼,198000
P4210456010020,엘르,캐릭터,캐릭터캐쥬얼,142400
P4300320019981,레드옥스,캐릭터캐주얼,캐릭터정장,66000
P4301173019983,킨록앤더슨,특정,정장,260000
P6110860203000,레노마구두현금,구두임대,여성구두,55000
P4412290027030,로또의류,스포츠웨어,스포츠,44600
P4405491027900,마리끌레르,수영복,스포츠,15000
P4418420029910,퍼시픽,스포츠용품,스포츠,63000
P4141930010000,웅가로,수입부띠끄,로얄부띠끄,518000
P4107351010010,아이그너,수입의류,명품토탈,808200
P4522861047985,레노마,침구,침구/수예,357000
P4301261019980,파코라반,셔츠,셔츠,20000
P4141800208000,에센조이,잡화,"니트,단품,모피",23000
P4202161111030,ENC,영캐주얼,트랜디 케쥬얼,55300
P6318270019900,쟌피엘,내셔날,정장,80000
P4222090010000,클라모드,단품,수입명품,69000
P6234920010020,닥스숙녀,수입의류행사,수입명품,192000
P4243400013074,리마인드테이크,영커리어캐주얼,어덜트캐주얼,50000
P4501970043300,피에르가르뎅,욕실용품,식기,25000
P4300814019981,아쿠아스큐텀,셔츠,셔츠,40000
P4209560011053,시스템,영캐쥬얼,영트랜디,45500
P6318223019971,갤럭시,내셔날,정장,39000
P4219040011030,O.Z.O.C,영캐쥬얼,영트랜디,64500
P4239810026272,챔피언,진캐쥬얼,진캐주얼,23000
P4300852016400,지방시,셔츠,셔츠,48000
P4300852016430,지방시,셔츠,셔츠,45150
P4105813000130,입생로랑넥타이,넥타이,섬유잡화,38500
P4227691011272,about,영트랜드,영트렌디,39000
P4138770005983,예(Ye)소품,피혁B행사,핸드백,30000
P4227693013080,WWS,영트랜드,영트렌디,37000
P4227691011220,about,영트랜드,영트렌디,126400
P4520050243000,리갈/욕실,욕실용품,식기,150200
P4206050110030,꼴레뽀이,캐릭터,캐릭터캐쥬얼,229600
P4537550041975,삼덕/로얄아트,수입도자기,식기,72000
P4234650013076,미니멈,캐릭터,캐릭터캐쥬얼,176000
P4208791011000,쇼비즈,영캐주얼,트랜디 케쥬얼,206000
P4120500010077,겐조수입의류,엘레강스부틱,로얄부틱,14400
P4108030011270,미쏘니,엘레강스부틱,로얄부틱,178200
P4121440010000,페라가모,토탈부틱,로얄부틱,375000
P4121370011271,TSE,엘레강스부틱,로얄부틱,550000
P6139720010070,페라가모,토탈부틱,로얄부틱,623500
P6139720010000,페라가모,토탈부틱,로얄부틱,-623500
P4129830013000,엔필,행사,로얄부틱,99000
P4117431010078,마리나리날디,엘레강스부틱,로얄부틱,50000
P4117098015175,조르지오아르마니,로얄부틱2F,수입의류,777000
P4117093010075,마니,로얄부틱2F,수입의류,-777000
P4244760013074,96NY,영캐주얼,트랜디 케쥬얼,59000
P4119025202983,다니엘에스떼넥타이,넥타이,셔츠,21000
P4402480025052,PGA투어,골프(LC),골프,42400
P6421830027970,닥스수영복,미확인코너,(주)현스포츠아쌤,15000
P6300143015100,빨질레리,라이센스,정장,600000
P4500594241410,길무역/수입도자기,수입도자기,식기,407000
P4414090020471,노티카보이즈,아동,아동복,50000
P4314680916420,로얄마춤,마춤,셔츠,160000
P6311182019930,마에스트로(캐),어덜트,캐쥬얼,76300
P4125710009500,노리코제펜외,패션시계,장신구,138000
P4512321040820,나흐트만,크리스탈,식기,221600
P4210560110000,루비나,디자이너숍,디자이너부띠끄,1435000
P4520400042110,헹켈/질리스,주방용품,식기,235300
P4207400010030,이상봉,레이디숍A,디자이너부띠끄,1423600
P6141400010075,로에베현대본점,수입의류,명품토탈,179000
P4239040013084,밀로스,단품,타운란제리,49000
P4113170001600,조광양산,우산장갑,섬유,38000
P4510130051000,알파문구,문화,문화,4300
P4404830025030,레노마골프,골프(국내),골프,152600
P4800429513020,밀라노스토리무역,캐릭터,캐릭터캐쥬얼,36000
P4546680050770,노스,문화,문화,12000
P4516970046079,아이리스,N/B침구,침구수예,69000
P4423430020470,게스키즈,유아,아동,68000
P4544800042174,새시대산업,주방용품,식기,90000
P6311880019930,빌리디안,내셔널,정장,385000
P6135350006000,미오르제띠,보석,악세사리,219000
P4123520003020,즈려밟고,캐릭터슈즈,패션슈즈,68000
P4212021211600,디노가루치,모피/피혁,디자이너부틱,573000
P4202281010053,아나카프리,캐릭터캐쥬얼,여성캐주얼,618100
P4203760010010,데무,하이캐쥬얼,여성캐주얼,105300
P4800429513004,밀라노스토리무역,캐릭터,캐릭터캐쥬얼,29000
P4505521040310,행주치마,초도자기,식기,58950
P4400051020000,캡스,아동복,아동,109000
P6310210019900,피에르가르뎅,내셔날,정장,45000
P6318232019953,맨스타(캐),어덜트,캐주얼,159600
P4234630011272,쿠가이,영트랜드,영트렌디,39000
P4406260022210,아가방,유아복,유아/완구,29450
P4239840013074,시세도,뉴베이직캐주얼,어덜트캐주얼,98000
P4219140013076,가피,레포츠단품,디자이너부띠끄,39000
P4545180040374,대한/첨본자기,주방용품,식기,31360
P4219180010000,디아프레,레포츠단품,디자이너부띠끄,129500
P4422341028420,아식스슈즈,스포츠슈즈,스포츠,62400
P4219140013072,가피,레포츠,니트/단품,39000
P4523610146077,텐테일,침구,침구/수예,29000
P4230570010020,이은희,타운,니트/단품,110400
P4203340013078,모라도,니트,니트/단품,170000
P4529761047100,한성카페트,카페트,침구/수예,377780
P4539530043974,유아트,욕실용품,식기,11000
P4505171041474,한길/수입도자기,수입도자기,식기,153600
P4505170042174,한길통상,주방용품,식기,-153600
P4400203026020,옵트,진캐주얼,진캐주얼,55200
P4220131013072,시스막스,타운,니트/단품,118000
P4405230126072,루츠,진케주얼,진케주얼,19500
P4231020010000,벨라디터치,엘레강스,엘레강스캐쥬얼,559000
P4222080113075,쉐르치,타운,니트/단품,69000
P4300671019953,윈디,어덜트,캐쥬얼,445900
P6421750027053,나이키의류,미확인코너,(주)현스포츠아쌤,151200
P2800429613000,밀라노스토리  천호점지원,캐리어캐쥬얼,영캐릭터캐쥬얼,89000
P4205415113074,비키,영캐주얼,영캐주얼,115000
P4530810046070,희원상사,N/B침구,침구수예,147000
P4132720006070,우고콘티,패션ACC,장신구,79000
P4227340013074,리본,니트웨어,수입명품,308000
P4556850939001,뮬리넥스,취사소형,가전,49000
P4206650113074,박윤수,레이디숍A,디자이너부띠끄,148000
P4206650113081,박윤수,레이디숍A,디자이너부띠끄,296000
P4210560113081,루비나,디자이너숍,디자이너부띠끄,140000
P4218390013085,로제르,타운단품,"니트,단품,모피",58000
P4202206010053,모조,하이캐쥬얼,여성캐주얼,124600
P4400600026980,링스,골프단품,골프,96000
P4400590026974,아놀드파마,골프(국내),골프,84000
P4510110042174,알씨알,주방용품,식기,51900
P2539240042120,일호/휘슬러,주방용품,식기,106300
P4529640042174,양지상사,주방용품,식기,13600
P4204831213070,AB.F.Z,영캐주얼,영캐주얼,68000
P4415101026274,이기,진캐주얼,진캐주얼,10000
P4522860046073,레노마,L/B침구,침구수예,20000
P4525410944571,하우센스,원목/주니어,가구,448000
P4115650104075,펠레직수입,핸드백,핸드백,30000
P4111780003982,바이네르,수입슈즈,패션슈즈,45000
P4226731013070,모리스커밍홈,베이직캐주얼,캐릭터캐주얼,49000
P4539550040074,동양산업,초도자기,식기,-9000
P4219190013074,엠씨,미씨캐릭터,미씨캐주얼,168000
P4219040113076,O.Z.O.C,영캐주얼,영캐주얼,33000
P4219040113070,O.Z.O.C,영캐주얼,영캐주얼,138000
P4300102019981,카운테스마라(캐),어덜트,캐주얼,99000
P4211200013072,성진모피,모피니트,디자이너부띠크,1300000
P4243210013080,뻬띠앙뜨,레포츠단품,디자이너부띠끄,130000
P4215780011600,성진모피,모피.피혁,수입명품,1390000
P6318191019900,파코라반,라이센스,정장,250000
P4545421939074,물리넥스,소형취사가전,가전,71600
P4100832010030,버버리,수입명품,수입명품,273000
P4216173113076,리씨,뉴베이직캐주얼,어덜트캐주얼,85000
P4226940010000,애티튜드,타운웨어,엘레강스캐쥬얼,752000
P4242370010000,카라,타운웨어,엘레강스캐쥬얼,426000
P4400701028420,아디다스슈즈,스포츠슈즈,스포츠,47600
P4404830025020,레노마골프,골프웨어,골프,418600
P4301010019981,카디날,미확인코너,캐릭터정장,39000
P4231480026000,옹골진,진캐주얼,진캐주얼,43500
P4202160011020,ENC,영캐주얼,영캐주얼,592000
P4545430039000,영일,소형취사가전,가전,26000
P4120540002982,은하선글라스,썬그라스,섬유잡화,70000
P4553400043077,아우트로상사,욕실용품,식기,114000
P6141240006000,키티,보석,장신구,1100000
P4131860009170,부광선글라스(구찌외),썬그라스,섬유잡화,150000
P4227360013079,앗슘,미씨캐릭터,미씨캐주얼,980000
P4415080029971,나이키행사,스포츠웨어,스포츠,69000
P4528820030771,천호카메라,카메라,가전/문화,275400
P4544450041975,대영/두눈머그,수입도자기,식기,23600
P4219040011010,O.Z.O.C,영캐쥬얼,영트랜디,80100
P4538640041973,반도상사,수입도자기,식기,25200
P4406260022030,아가방,신생아,아동,49500
P4406050026970,닥스골프,골프(국내),골프,72000
P4545160042150,골든벨,주방용품,식기,9500
P4504940939004,필립스,소형취사가전,가전,53400
P4510130050300,알파문구,문화,문화,31780
P4404860029980,스피도수영복,수영복,스포츠,35000
P4404540226010,퀵실버,스포츠캐주얼,진캐주얼,71100
P4139890013079,짐마V2수입,미확인코너,수입명품,121000
P4117093010030,마니,로얄부틱2F,수입명품,302000
P4100560002980,비너스스타킹,스타킹,섬유,9000
P4129460009575,베르사체,패션시계,악세사리,61000
P4234650010030,미니멈,뉴베이직캐주얼,어덜트캐주얼,244300
P4545550030200,비엔티,컴퓨터,가전,47000
P4219040011020,O.Z.O.C,영캐쥬얼,영트랜디,63200
P4405880026970,팬텀,골프(NB),골프,38000
P4222080113081,쉐르치,타운,니트/단품,49000
P4129580010078,비비뉴포트,행사,로얄부틱,78000
P4552970046670,삐엥또,수예,침구/수예,15000
P4412751026981,핑,골프(LC),골프,29000
P4409141027052,인터스포츠,아웃도어,스포츠,55200
P4208790011000,쿠기,영캐쥬얼,영트랜디,88000
P4206790011000,꾸즈,영캐쥬얼,영트랜디,58000
P4528790951600,신원갤러리,장식액자,가구,42000
P4225450010020,리베죤,엘레강스,엘레강스캐쥬얼,238400
P6322052019930,맨스타(캐),어덜트,캐쥬얼,169400
P4217340113120,트라이엄프,미확인코너,디자이너부틱,34400
P4208381213075,우바,타운,니트/단품,99000
P6421860027001,아디다스의류,미확인코너,(주)현스포츠아쌤,79500
P4103321105910,아이삭,토탈,핸드백,58500
P6528820030771,천호카메라,카메라,가전/문화,324000
P4422130029900,엘르수영복,수영복,스포츠,27000
P4319830019970,어바우트,캐릭터캐주얼,캐릭터정장,118000
P4414090020020,노티카보이즈,아동,아동복,22400
P4203820010010,쁘렝땅,하이캐쥬얼,여성캐주얼,456300
P4553001931071,수입오디오,가전특정,가전,299000
P4203820010020,쁘렝땅,하이캐쥬얼,여성캐주얼,-456300
P4138530006670,다래악세사리,헤어액세사리,장신구,5000
P4216173113074,리씨,뉴베이직캐주얼,어덜트캐주얼,200000
P4242360010010,크림,영커리어캐주얼,어덜트캐주얼,124200
P4135480003983,고세,싸롱화,피혁A,69000
P4202552113076,미끄마끄,칼라드래디셔널,타운란제리,334500
P4300451019970,준코고시노,캐릭터,캐주얼,30000
P4532310938001,대우,냉난방,가전,1397000
P4123800004177,만다리나덕,가방,핸드백,117600
P6421851028452,프로스펙스슈즈,미확인코너,(주)현스포츠아쌤,39200
P4315580019900,라찌니,단품/행사(트래디셔,트래디셔널,39000
P4300810019976,카운테스마라,셔츠,셔츠,58000
P4511980046073,미찌꼬런던,브랜드침구,수예,129000
P4551520041380,파카크리스탈,수입도자기,식기,28000
P4221160013075,가나스포르띠바,레포츠,니트/단품,177000
P4201640013080,끌리오,훼미닌부틱,디자이너부틱,248000
P4204300013081,소나티나,단품,니트/단품,39000
P4409230020480,팅클,아동단품,아동,53000
P4239810026020,챔피언,진캐쥬얼,진캐주얼,92000
P4406261022200,엘르뿌뽕,유아복,유아/완구,64000
P4202281113074,아나카프리,캐릭터,캐릭터캐쥬얼,200000
P4420860029981,아이비클럽,교복행사,스포츠,20000
P4300261019981,지이크,캐릭터,캐쥬얼,219000
P4206070010010,캐리스노트,캐릭터,미씨캐릭터,196200
P4505860046000,강스빌,침구,침구/수예,1040000
P4541740945370,노송가구,수입/종합가구,가구,1030930
P4515380142120,화이버텍,주방용품,식기,55200
P4204831010020,ABFZ,캐릭터캐쥬얼,영캐릭터캐쥬얼,52800
P4412751025020,핑,골프(LC),골프,118400
P4206650013071,박윤수,의류기타,로얄부틱,178000
P4400440026930,먼싱웨어,수입,골프,247800
P4413570026971,미라스,단품,골프,19000
P4405620026263,지오다노,진캐쥬얼,진캐쥬얼,29800
P4208381010020,우바,인텔리젼스캐주얼,타운란제리,210000
P4208381010000,우바,인텔리젼스캐주얼,타운란제리,386000
P4208381010030,우바,인텔리젼스캐주얼,타운란제리,424200
P4204890013076,아뜨레,인텔리젼스캐주얼,타운란제리,100000
P4208381110000,우바,타운웨어,엘레강스캐쥬얼,384000
P4800429513030,밀라노스토리무역,캐릭터,캐릭터캐쥬얼,55300
P4540620945100,모인에프,전문가구(가구),가구,437000
P4523310047200,삼덕카페트,카페트,수예,1368420
P4417820029981,아이더,스포츠웨어,스포츠,48000
P4120620006075,성일14K,준보석,장신구,150000
P4215570011053,ON&ON,영캐쥬얼,영트랜디,30800
P4206161013081,비아트,캐리어캐쥬얼,영캐릭터캐쥬얼,90000
P4234090010052,쏠레지아,캐릭터,캐릭터캐쥬얼,449000
P4512501051500,태창비디오,비디오,유아/완구,14800
P4132030013078,지엔알수입의류(V2외),행사,로얄부틱,18000
P4417740020050,빈,아동복,아동,23000
P4417650020050,레노마쥬니어,아동복,아동,24500
P4223410011052,쎄뚜,영캐쥬얼,영트랜디,57600
P4202161013070,ENC,영캐쥬얼,영트랜디,45000
P4108030013082,미쏘니,엘레강스부틱,로얄부틱,100000
P4117431010000,마리나리날디,엘레강스부틱,로얄부틱,670000
P4422341028452,아식스슈즈,스포츠슈즈,스포츠,76000
P6418771028451,나이키슈즈임대,스포츠슈즈,스포츠,98100
P4545140046073,미쏘니,침구,침구/수예,39000
P4528942040600,해원글라스,그라스,식기,36000
P4128970013080,프랑코로사수입의류,로얄수입행사,로얄부띠끄,160000
P4400460025020,던롭,골프웨어,골프,291200
P4545090041974,코즈니,수입도자기,식기,250000
P4208790011020,쿠기,영캐쥬얼,영트랜디,300800
P4536651047500,무한매트,욕실용품,식기,133000
P4131891006900,우노아르젠또,수입악세사리,악세사리,80000
P4529640042100,양지상사,주방용품,식기,96500
P4231090013076,YK038,캐리어캐쥬얼,영캐릭터캐쥬얼,139000
P4207070013070,에스깔리에,니트,니트/단품,50000
P4223980013074,스태프,캐리어캐쥬얼,영캐릭터캐쥬얼,79000
P4300100019976,카운테스마라,어덜트,캐쥬얼,59000
P4123520003072,즈려밟고,캐릭터슈즈,패션슈즈,58000
P4210452010095,아이덴티,캐릭터캐쥬얼,영캐릭터캐쥬얼,87200
P4210452010020,아이덴티,캐릭터캐쥬얼,영캐릭터캐쥬얼,53400
P4122230006800,젠아트,패션악세사리,악세사리,30000
P6123880003000,금강현금,임대슈즈,패션슈즈,100000
P4417230027020,르까프의류,스포츠웨어,스포츠,33600
P4502160936001,삼성,냉장고/세탁기,가전/문화,1700000
P4530820936000,GE,냉장고/세탁기,가전/문화,-2060000
P4415100126274,이기,진캐쥬얼,진캐주얼,15000
P4203340013076,모라도,니트,니트/단품,60000
P4300200019988,바쏘,특정,정장,94000
P4310990019980,피에르가르뎅,미확인코너,캐릭터정장,42000
P2800426813000,GBR  본점지원,GBR  지원,명품토탈,440000
P4312901019992,니나리찌,셔츠,셔츠,51200
P4314680916470,로얄마춤,마춤,셔츠,192000
P4420890025020,랑방골프,골프웨어,골프,588800
P2800427813030,페레스튜디오,페레  지원,로얄부띠끄,1330000
P6318130019930,미소니,수입,정장,420000
P2800429313001,밀라노  본점,캐릭터캐쥬얼,여성캐주얼,178000
P4523380939004,"뮬리넥스,그룹스",취사소형,가전,31000
P2800429313004,밀라노  본점,상품개발지원,여성캐주얼,165000
P6318130019972,미소니,수입,정장,858800
P4400460025052,던롭,골프웨어,골프,68000
P6318130019971,미소니,수입,정장,472000
P4141940013000,아크리스,수입부띠끄,로얄부띠끄,480000
P4400460026973,던롭,골프웨어,골프,135000
P4227440011200,클럽모나코,영트랜드,영트렌디,88000
P4241700013083,그라시아,행사,엘레강스캐쥬얼,57000
P4405600026270,퀵실버,진캐쥬얼,진캐주얼,50000
P4244010015081,아답코리아,란제리,미씨캐릭터,30000
P4236221013080,버클리,단품,엘레강스캐쥬얼,19000
P4131880001920,신성우양산(PB외),우산/장갑,섬유,38400
P4554280040074,벧엘통상,초도자기,식기,18000
P4414330029970,이스트팩,스포츠용퓸,스포츠,15000
P4203820013072,쁘렝땅,하이캐쥬얼,여성캐주얼,119000
P4202281013082,아나카프리,캐릭터캐쥬얼,여성캐주얼,98000
P4119011010030,스트레네세,수입부띠끄,로얄부띠끄,135500
P4131396006670,오렐리헤어핀,헤어ACC,장신구,40000
P4239750013074,보티첼리행사,캐릭터캐쥬얼,여성캐주얼,147000
P4117690013085,팬원(마리아니),로얄수입행사,로얄부띠끄,90000
P4207710013077,제이알,레이디숍A,디자이너부띠끄,70000
P2800429313070,밀라노  본점,상품개발지원,여성캐주얼,19000
P4544570047981,메종디오르,수예침장,수예,147000
P4300810019900,카운테스마라,남성잡화,셔츠,113000
P4536970039010,산리전자,소형취사가전,가전,144000
P4321120019980,우마노,셔츠,셔츠,60000
P4119027200120,소니아외넥타이,남성잡화,셔츠,91200
P4240600013084,에스깔리에,니트웨어,수입명품,29000
P4202206013076,모조,트렌드캐주얼,캐릭터캐주얼,226000
P4113170001620,조광양산,우산장갑,섬유,26400
P4207930013081,정호진,니트웨어,수입명품,79000
P6135590006020,디자인젬,보석,장신구,156800
P4221340010010,에꼴드빠리,베이직캐주얼,캐릭터캐주얼,358200
P4226400013084,폭스레이디,니트웨어,수입명품,100000
P4242470011010,올리브,영캐주얼,영캐주얼,161100
P4553150051080,미키  미니,문화,문화,26000
P4412381026274,WWS,진캐쥬얼,진캐주얼,16500
P4317750019970,우마노,셔츠,셔츠,109000
P6318201019900,마에스트로,내셔날,정장,610000
P4202205111063,CC클럽,영캐주얼,영캐주얼,79800
P4314680919971,로얄마춤,셔츠,셔츠,130000
P4217460110020,안지크,인텔리젼스캐주얼,타운란제리,700000
P4400800027020,프로스펙스의류,스포츠웨어,스포츠,52800
P4510130050220,알파문구,문화,문화,48000
P4550410936080,엘지,미확인코너,가전,1320000
P4105203210020,막스앤스펜서수입의류,엘레강스부틱,로얄부틱,184000
P4204630011210,톰보이,영트랜드,영트렌디,80190
P4243400011230,리마인드,영트랜드,영트렌디,57400
P6405602026020,퀵실버,미확인코너,(주)현스포츠아쌤,94400
P4239250013076,리믹스(REMIX),행사,캐릭터캐쥬얼,38000
P4400213022430,압소바,신생아,아동,114300
P6110860004020,금강핸드백현금,핸드백임대,핸드백,116400
P6110830203220,금강여성현금,구두임대,여성구두,226400
P4300854019920,예작,셔츠,셔츠,60000
P4511980046071,미찌꼬런던,브랜드침구,수예,342000
P4400700029920,아디다스의류,스포츠웨어,스포츠,16000
P4502530042010,세광/풍년,주방용품,식기,22950
P4244470013081,아코마,단품,니트/단품,69000
P4223410011030,쎄뚜,영캐쥬얼,영트랜디,124600
P4502530042073,세광/풍년,주방용품,식기,52000
P4131880001930,신성우양산(PB외),우산/장갑,섬유,38500
P6311169019972,프라이언,트래디셔널캐쥬얼,트래디셔널캐쥬얼,79000
P4223410011020,쎄뚜,영캐쥬얼,영트랜디,77600
P4414070026010,NII,진캐쥬얼,진캐주얼,55800
P4413051028410,스피리스슈즈,스포츠슈즈,스포츠,17100
P4239810026010,챔피언,진캐쥬얼,진캐주얼,148500
P4114072010077,질샌더,수입부띠끄,로얄부띠끄,120000
P4405170020000,오일릴리키즈,아동복,아동,328000
P6300142015100,갤럭시/카디날,내셔날,정장,333000
P4503040932000,아남,"TV,VTR",가전,398000
P4141801008370,에센조이,잡화,"니트,단품,모피",76000
P4411491026970,던롭(행사),단품,골프,192000
P4400560026974,이동수,골프웨어,골프,241500
P4300451019930,준코고시노,캐릭터,캐주얼,62300
P4217780310053,양성숙,니트웨어,엘레강스캐쥬얼,397600
P4544970041675,아토아트,수입도자기,식기,36000
P4125900006675,쟝폴클라리쎄,헤어ACC,장신구,30000
P4239550026030,CK,진케주얼,진케주얼,152500
P4115650005982,펠레보르사,핸드백,핸드백,90000
P4800429513082,밀라노스토리무역,캐릭터,캐릭터캐쥬얼,22000
P4544971041674,아토아트,수입도자기,식기,60000
P4222070211600,로보,모피/피혁,디자이너부틱,250000
P4300474019982,맨스타,특정,정장,30000
P4207400010054,이상봉,의류기타,로얄부틱,537600
P4201640013074,끌리오,훼미닌부틱,디자이너부틱,466000
P4100560001176,비너스스타킹,스타킹,섬유,6000
P4100393000379,발렌타인파시미나,스카프,명품시즌,20000
P4414660020452,선재향,아동단품,아동,15200
P4529670042100,유엘패밀리,주방용품,식기,45200
P4231090011000,샤틴,미확인코너,트랜디 케쥬얼,506000
P4241920015076,월포드,란제리,란제리,45000
P4243980013082,파지오,캐릭터캐쥬얼,여성캐주얼,159000
P4419371022000,베이비부,유아복,유아/완구,77000
P4300500019976,올젠,트래디셔널캐쥬얼,트래디셔널캐쥬얼,39000
P4521030930272,삼보컴퓨터,컴퓨터,문화용품,1300000
P4545380931010,서경물산,오디오,가전,225000
P4219500013081,손석화,부띠끄,디자이너부띠크,284000
P4131700009120,유로베르사체외선글라스,선글라스,섬유,320000
P6300036019910,지방시,라이센스,정장,405000
P4135260006075,보행옥,일반ACC,장신구,80000
P4131391006900,마호리카,수입액세서리,장신구,380000
P4218941010020,쉬즈미스,타운웨어,엘레강스캐쥬얼,100000
P4503040933001,아남,"TV,VTR",가전,298000
P4522380939004,내쇼날,소형전기,가전,248000
P4501090043900,덕흥/송월,미확인코너,식기,120000
P4201790013073,니나리,디자이너숍,디자이너부띠끄,220000
P4206650113075,박윤수,레이디숍A,디자이너부띠끄,248000
P4547650046600,노엘,수예,침구/수예,44000
P6300034019900,빨질레리,라이센스,정장,250200
P4215570111053,ON&ON,영캐주얼,트랜디 케쥬얼,97300
P4132720006000,우고콘티,패션ACC,장신구,149000
P4141700006000,우고콘티,패션ACC,장신구,57000
P4129650005920,톰보이토탈,토탈,핸드백,111200
P4242300026274,써스데이아일랜드,진캐쥬얼,진캐주얼,34000
P6322052019976,맨스타(캐),어덜트,캐쥬얼,59000
P4223410011000,쎄뚜,영캐쥬얼,영트랜디,79000
P4211200011600,성진모피,모피니트,디자이너부띠크,2750000
P4401950020476,파파리노,아동,아동,20000
P4527970041472,뉴원/로젠탈,수입도자기,식기,78000
P4533070050770,막스앤밀리,문화,문화,13000
P4556020040074,마이홈,수입도자기,식기,25000
P6135460003020,랜드로바현금,NB제화,피혁A,60800
P4408220029980,아레나수영복,수영복,스포츠,11000
P4217780010030,양성숙,캐릭터,디자이너부띠끄,523600
P4123300210071,안나몰리나리,수입부띠끄,로얄부띠끄,2500000
P4217780010000,양성숙,캐릭터,디자이너부띠끄,976000
P6142010010000,크리스챤디올,수입의류,명품토탈,1400000
P4141670013080,엔에스(니트롬)수입,미확인코너,수입명품,68000
P6311231019930,파코라반,라이센스,정장,497000
P4544960046078,엘르,침구,침구/수예,132000
P4222950115080,원더브라,란제리,미씨캐릭터,4000
P4203340013083,모라도,니트웨어,수입명품,69000
P4238160013074,DS,단품,타운란제리,25000
P4210560013080,루비나,부띠끄행사,디자이너부띠크,370000
P4554080041980,오대양육대주,수입도자기,식기,125400
P4125450103000,엘레강스남성구두,남성구두,남성잡화,310000
P4141530103077,엘레강스,남성구두,남성잡화,38000
P4100394005983,W  M,핸드백,핸드백,60000
P4141550006070,J&J,준보석,장신구,129000
P4227340013084,리본,니트웨어,수입명품,188000
P4501880142275,백산,주방용품,식기,30000
P4116980013081,덕영인터내셔날,로얄수입행사,로얄부띠끄,306000
P4120500310030,겐조수입의류,로얄부틱2F,수입명품,678400
P4202950010030,루치아노최,부띠끄,디자이너부띠크,585600
P4209560111253,시스템,영트랜드,영트렌디,-59500
P4226731113072,모리스커밍홈,캐릭터,캐릭터캐쥬얼,190000
P6141190006010,비체,보석,장신구,279500
P4126560009575,스왓치패션시계,패션시계,악세사리,40000
P6311182019900,마에스트로(캐),어덜트,캐쥬얼,62300
P4241520026010,NWW,영캐주얼,영캐주얼,78300
P4222940011020,나프나프,영캐쥬얼,영트랜디,222400
